id,name,lat,lon,nameplate,generation,fuel,doeid,age,capacityfactor,co2emissions,co2emissionsRate
660,La Grange,37.6697,-120.4436,5,23250,HYDRO,440,91,0.328,0.00,0.00
539,Folsom,38.7068,-121.1586,199,566959,HYDRO,441,60,0.027,70602.75,1309.92
628,Judge F Carr,40.6469,-122.6269,154,175963,HYDRO,442,52,0.557,0.00,0.00
648,Keswick,40.6116,-122.4456,117,378586,HYDRO,443,65.7,0.005,0.00,0.00
748,Nimbus,38.6761,-121.1586,13,59698,HYDRO,444,60,0.025,20001.16,1750.34
909,Shasta,40.7151,-122.4212,714,1840067,HYDRO,445,68.4,0.115,0.00,0.00
768,ONeill,37.0986,-121.0477,25,1624,HYDRO,446,47.5,0.163,678775.99,789.42
790,Parker Dam,34.2951,-114.1417,120,439316,HYDRO,447,72.5,0.125,272893.38,1294.36
1017,W R Gianelli,37.0692,-121.0772,424,0,HYDRO,448,47.8,0.343,79412.12,845.22
944,Spring Creek,40.6281,-122.4675,180,323355,HYDRO,450,51,0.167,0.00,0.00
986,Trinity,40.8011,-122.7617,140,320533,HYDRO,451,51,0.158,0.00,0.00
425,Colgate,39.331,-121.1888,315,1155489,HYDRO,454,46,0.801,0.00,0.00
737,Narrows 2,39.3728,-121.2047,47,196835,HYDRO,455,46,0.815,10500.00,60.00
339,Bear Valley,33.11,-117.0697,1,452,HYDRO,457,29,0.828,774616.56,1977.00
1131,Pueblo,38.2664,-104.6152,33,269,GAS,460,49.4,0.847,14452.67,628.65
1165,W N Clark,38.4344,-105.25,44,257333,COAL,462,57.7,0.176,0.00,0.00
1056,Alamosa,37.4697,-105.8778,58,3632,GAS,464,40,0.052,595368.16,1350.98
1059,Arapahoe,39.67,-105.0028,158,608811,COAL,465,61.2,0.12,630772.68,1354.07
1065,Boulder Canyon Hydro,40.0044,-105.3328,10,8568,HYDRO,466,104,0.012,101015.41,1501.26
1073,Cabin Creek,39.6551,-105.7088,300,0,HYDRO,467,48,0.749,101868.30,970.63
1074,Cameo,39.1486,-108.3189,75,359778,COAL,468,56,0.056,18192.81,1232.58
1077,Cherokee,39.8034,-104.9458,801,3671765,COAL,469,51.4,0.68,6613.87,88.80
1080,Comanche,38.2081,-104.5747,1635,6039435,COAL,470,22.1,0,212.02,2000.19
1095,Fruita,39.1622,-108.7242,29,579,GAS,471,42,0.455,0.00,0.00
1097,Georgetown,39.7064,-105.6978,1,4224,HYDRO,472,108.1,0.241,55964.92,863.94
1123,Palisade,39.1058,-108.3661,3,13280,HYDRO,473,83,0.611,648.67,201.92
1143,Salida,38.5561,-106.0658,1,2188,HYDRO,474,95,0.105,29661.22,1304.48
1145,Shoshone,39.6147,-107.2867,14,60927,HYDRO,476,106,0.205,0.00,0.00
1163,Valmont,40.0195,-105.202,251,1090643,COAL,477,48.9,0.666,0.00,0.00
1169,Zuni,39.7369,-105.0169,115,3625,GAS,478,63.1,0.078,0.00,0.00
971,Temescal,33.8342,-117.4972,3,19519,HYDRO,479,32,0.174,0.00,0.00
444,Corona,33.8589,-117.6106,3,18849,HYDRO,480,32,0.133,0.00,0.00
796,Perris,33.8361,-117.1831,8,14846,HYDRO,481,32,0.205,0.00,0.00
842,Rio Hondo,33.9421,-118.1737,2,2288,HYDRO,482,31,0.04,0.00,0.00
456,Coyote Creek,33.9136,-117.8383,3,5779,HYDRO,483,31,0.067,0.00,0.00
828,Red Mountain,33.3968,-117.1853,6,31394,HYDRO,484,30,0.896,0.00,0.00
1007,Valley View,33.9117,-117.8218,4,8851,HYDRO,487,30,0.871,0.00,0.00
1001,Upper Dawson,37.6508,-120.4706,4,12179,HYDRO,489,32,0.78,0.00,0.00
1113,Martin Drake,38.8244,-104.8331,257,1624546,COAL,492,45.1,0.42,0.00,0.00
1096,George Birdsall,38.8318,-104.825,60,3689,GAS,493,60.1,0.154,864.36,102.73
1112,Manitou Springs,38.6958,-104.6975,6,23709,HYDRO,494,69.8,0.096,24770.57,1196.91
1140,Ruxton Park,38.8277,-104.5171,1,1196,HYDRO,495,90,0.543,0.00,0.00
1084,Delta,38.7314,-108.0708,5,418,GAS,496,65.2,0.643,201889.26,1146.61
1103,Holly,38.055,-102.2004,3,7,OIL,502,12.3,0,0.00,0.00
5532,Boysen,43.2061,-108.2253,15,71865,HYDRO,505,63,0.808,14124.07,654.62
1105,La Junta,37.9844,-103.5436,17,0,OIL,506,54,0.946,149896.24,786.46
1107,Las Animas,38.0597,-103.2206,6,0,OIL,507,56.5,0.534,0.00,0.00
1106,Lamar Plant,38.0921,-102.6148,56,117578,COAL,508,26,0.655,0.00,0.00
931,Sonoma California Geothermal,38.7903,-122.7559,78,309051,GEOTHERMAL,510,32,0.015,4507.16,1398.44
1158,Trinidad,37.1427,-104.5501,13,56,OIL,511,39.8,0.485,4600.51,88.80
1063,Blue Mesa,38.4535,-107.3341,86,211367,HYDRO,512,48,0.065,0.00,0.00
1087,Estes,40.377,-105.5096,45,91036,HYDRO,513,65,0.989,163015.75,818.17
1117,Morrow Point,38.4522,-107.538,173,271640,HYDRO,514,44.5,0.037,0.00,0.00
1062,Big Thompson,40.4281,-105.0883,5,9112,HYDRO,515,56,0.008,383.09,1298.69
1099,Green Mountain,40.1375,-106.43,26,50209,HYDRO,516,72,0.625,0.00,0.00
1114,Marys Lake,40.3647,-105.5131,8,34085,HYDRO,517,64,0.242,0.00,0.00
1088,Flatiron,40.3657,-105.2368,95,170742,HYDRO,518,61,0.899,97909.73,642.52
1128,Pole Hill,40.3856,-105.0981,38,161687,HYDRO,519,61,0.82,40067.37,634.01
1110,Lower Molina,39.0128,-108.4664,5,15015,HYDRO,520,53,0.879,101777.44,617.77
1161,Upper Molina,39.0128,-108.4664,9,25543,HYDRO,521,53,0.671,0.00,0.00
1101,Hayden,40.4856,-107.185,465,3513670,COAL,525,43.5,0.494,0.00,0.00
1121,Nucla,38.2387,-108.5083,114,480529,COAL,527,33.7,0.62,0.00,0.00
928,Solar,38.2989,-121.1775,2,1647,SOLAR,529,30,0.544,0.00,0.00
397,Camp Far West,39.0489,-121.3169,7,27786,HYDRO,531,30,0.551,0.00,0.00
166,McWilliams,31.4001,-86.4767,654,2834294,GAS,533,16.7,0.556,0.00,0.00
627,Jones Fork,38.7067,-121.1585,10,19960,HYDRO,534,30,0.397,0.00,0.00
692,McClellan,38.6636,-121.4144,77,1844,GAS,535,29,0.044,0.00,0.00
394,Camanche,38.2268,-121.0245,11,41275,HYDRO,537,32,0.304,0.00,0.00
1211,Rocky River,41.5857,-73.4399,31,9492,HYDRO,539,86.9,0.05,77.88,38.18
1174,Branford,41.2925,-72.7942,22,706,OIL,540,48,0.634,6820.59,1115.93
1177,Bulls Bridge,41.6594,-73.4908,7,38341,HYDRO,541,112,0.549,0.00,0.00
1180,Cos Cob,41.0289,-73.5989,115,4478,OIL,542,32.4,0.49,0.00,0.00
1186,Devon Station,41.2083,-73.1092,191,12384,OIL,544,20.1,0.744,0.00,0.00
1202,Montville Station,41.4281,-72.1019,495,92304,OIL,546,46.6,0.393,0.00,0.00
2376,Northfield Mountain,42.6108,-72.5562,940,0,HYDRO,547,42.3,0.262,0.00,0.00
1206,NRG Norwalk Harbor,41.0732,-73.4098,343,88819,OIL,548,53.3,0.475,0.00,0.00
5250,Kettle Falls Generating Station,48.6188,-118.1104,58,315738,BIOMASS,550,29.6,0.349,0.00,0.00
1212,Scotland Dam,41.6651,-72.1221,2,6288,HYDRO,551,78,0.078,32708.34,12491.25
1213,Shepaug,41.3825,-73.1713,37,122344,HYDRO,552,60,0.229,1193.24,86.22
1216,Stevenson,41.3833,-73.1714,31,88710,HYDRO,553,91.5,0.243,547122.03,870.52
1218,Taftville,41.5725,-72.0458,2,4537,HYDRO,554,87.9,0.246,0.00,0.00
1221,Tunnel,41.5553,-72.0419,21,7328,HYDRO,557,49.4,0.419,0.00,0.00
1210,Rainbow,41.9156,-72.6927,8,30264,HYDRO,559,90,0.14,2999.44,88.80
1189,Falls Village,41.9333,-73.35,9,35420,HYDRO,560,101,0.483,0.00,0.00
1190,Franklin Drive,41.7994,-73.1156,22,861,OIL,561,47,0.54,0.00,0.00
1199,Middletown,41.5544,-72.5793,786,314451,GAS,562,47.1,0.727,0.00,0.00
1215,South Meadow,41.7495,-72.6524,167,1578,OIL,563,45,0.673,0.00,0.00
1354,Stanton Energy Center,28.4836,-81.1686,1262,6797307,COAL,564,18.6,0.066,25622.17,1191.04
1220,Torrington Terminal,41.7761,-73.1219,22,622,OIL,565,48,0.369,0.00,0.00
1201,Millstone,41.3107,-72.1677,2163,16750304,NUCLEAR,566,33.6,0.268,0.00,0.00
1176,Bridgeport Station,41.1706,-73.1843,582,1231427,COAL,568,49,0.174,0.00,0.00
3738,Central Hudson High Falls,41.8482,-74.0464,3,5226,HYDRO,579,29,0.814,7524.93,68.09
1205,North Main Street,41.5269,-72.0631,19,406,OIL,581,43,0.656,3105.39,94.84
1219,Tenth Street,41.5344,-72.05,1,1974,HYDRO,583,48,0.332,0.00,0.00
3616,Navajo Dam,36.8061,-107.6131,30,73147,HYDRO,584,26,0.347,27539.54,647.08
490,Drop 1,32.7112,-114.9608,6,19642,HYDRO,585,31,0.253,0.00,0.00
506,East Highline,32.6962,-115.2831,2,3563,HYDRO,586,31,0.351,0.00,0.00
5174,J C McNeil,44.4917,-73.2081,60,272202,BIOMASS,589,31,0.106,0.00,0.00
1232,Christiana,39.7302,-75.5371,52,480,OIL,591,42,0.697,30777.60,775.72
1233,Delaware City 10,39.5881,-75.6341,19,0,OIL,592,47,0.349,23921.17,88.80
1235,Edge Moor,39.7372,-75.5033,710,652710,GAS,593,45.9,0.028,7719.92,1279.51
1237,Indian River Generating Station,38.5857,-75.2341,799,2293615,COAL,594,42,0.032,8996.61,1303.95
1243,West Station,39.7283,-75.6289,20,0,OIL,597,51,0.04,10855.15,1276.48
1238,McKee Run,39.1748,-75.5455,151,45195,GAS,599,43.2,0.012,3365.40,1295.88
2412,Brandon Shores,39.1792,-76.5383,1370,6073850,COAL,602,27.5,0.012,3225.16,1238.78
1228,Benning,38.8994,-76.9592,580,196527,OIL,603,45,0.164,0.00,0.00
1229,Buzzard Point,38.8678,-77.0117,270,3331,OIL,604,47,0.183,666.72,829.77
5237,Fredonia,48.4553,-122.435,376,73943,GAS,607,25.7,0.436,0.00,0.00
1259,Cape Canaveral,28.4694,-80.7642,804,290972,GAS,609,48,0.329,0.00,0.00
1279,Fort Myers,26.6967,-81.7831,2828,9086837,GAS,612,28.4,0.282,0.00,0.00
1305,Lauderdale,26.0681,-80.1983,1863,4472051,GAS,613,37.5,0.441,0.00,0.00
1335,Port Everglades,26.0856,-80.1253,1710,1472352,GAS,617,50.1,0.901,259246.17,1244.69
1340,Sanford,28.8419,-81.3256,2534,10649197,GAS,620,26.1,0.153,0.00,0.00
1367,Turkey Point,25.4356,-80.3308,3562,18009900,NUCLEAR,621,31.8,0.346,0.00,0.00
5297,South Fork Tolt,47.693,-121.6889,17,53774,HYDRO,622,20,0.711,172181.54,990.83
1249,Avon Park,27.5792,-81.4925,67,8804,GAS,624,47,0.304,158255.59,946.31
3983,Upper Mechanicville,42.9131,-73.6811,16,88895,HYDRO,625,32,0.021,0.00,0.00
759,Oak Flat,39.9322,-121.0597,1,5545,HYDRO,626,30,0.771,11752.91,994.58
1252,Bayboro,27.7578,-82.6369,227,21652,OIL,627,42,0.149,450.00,60.00
1268,Crystal River,28.9594,-82.7003,3333,12148450,COAL,628,38,0.157,0.00,0.00
1280,G E Turner,28.8689,-81.2728,181,23418,OIL,629,41.8,0.684,16160.24,674.48
1288,Higgins,28.0037,-82.6626,153,14485,GAS,630,45.2,0.004,1775.79,2153.77
745,Newcastle,38.8867,-121.195,13,32340,HYDRO,632,29,0.892,146921.81,817.68
1326,P L Bartow,27.8613,-82.6012,1970,7034843,GAS,634,11.6,0.435,0.00,0.00
1338,Rio Pinar,28.545,-81.3053,19,1167,OIL,637,45,0.258,14429.91,1276.64
1358,Suwannee River,30.3764,-83.1806,331,468702,GAS,638,46.2,0.518,0.00,0.00
1267,Crist,30.5661,-87.2289,1135,4834529,COAL,641,45.1,0.087,22977.75,1217.65
1342,Scholz,30.6689,-84.8869,98,90355,COAL,642,62,0.238,0.00,0.00
1303,Lansing Smith,30.2689,-85.7003,1002,4666344,GAS,643,26.5,0.002,1112.42,2455.67
1253,Big Bend,27.7944,-82.4036,1885,9044806,COAL,645,37.7,0.017,445.45,1325.75
1476,Vogtle,33.1419,-81.7565,2320,19610477,NUCLEAR,649,27,0.364,50716.46,923.40
3849,Kensico,41.0736,-73.7666,3,39,HYDRO,650,32,0.003,600.23,994.58
1274,Deerhaven Generating Station,29.7586,-82.3883,471,1443489,COAL,663,32.9,0.006,2410.44,945.27
1301,John R Kelly,29.6467,-82.3219,220,272123,GAS,664,34,0.78,30318.91,652.22
1281,G W Ivey,25.4756,-80.4697,58,25661,GAS,665,43,0.538,10059.70,628.42
1297,J D Kennedy,30.3644,-81.6236,426,132853,GAS,666,10.5,0.991,100993.02,605.70
1319,Northside Generating Station,30.4172,-81.5525,1407,4319359,OIL,667,41.8,0.962,17542.37,612.46
1286,Hansel,28.2908,-81.4069,55,13330,GAS,672,32,0.312,0.00,0.00
1363,Tom G Smith,26.6125,-80.0678,99,3694,GAS,673,41.9,0.419,0.00,0.00
5569,Pilot Butte,43.1966,-108.754,2,0,HYDRO,674,88,0.268,0.00,0.00
1304,Larsen Memorial,28.0797,-81.9228,149,152191,GAS,675,33.6,0.548,808.57,28.09
1256,C D McIntosh Jr,28.0809,-81.9256,994,3081886,GAS,676,28,0.618,0.00,0.00
5198,W K Sanders,44.55,-72.605,2,849,HYDRO,678,32,0.036,107177.63,961.06
1372,W E Swoope,29.0219,-80.9644,5,0,OIL,681,33.2,0.54,0.00,0.00
639,Kerckhoff 2,37.1281,-119.5255,140,551886,HYDRO,682,32,0.03,6731.85,1014.29
1293,Indian River Plant,28.4933,-80.7825,343,33117,GAS,683,23.7,0.703,102954.12,2787.40
1246,Arvah B Hopkins,30.4522,-84.4,685,1439692,GAS,688,25.6,0.523,3865.68,1125.22
1339,S O Purdom,30.1619,-84.2014,327,1183934,GAS,689,23.5,0.803,132598.56,686.61
1298,J Woodruff,30.7092,-84.8614,44,157704,HYDRO,690,13,0.006,27460.59,1548.38
5560,Medicine Bow,42.2572,-105.9181,9,21104,WIND,692,14.2,0.296,0.00,0.00
1370,Vero Beach Municipal Power Plant,27.6311,-80.3758,158,54119,GAS,693,38.3,0.002,13956.59,2850.61
1308,Marathon Generating Plant,24.7111,-81.0927,22,0,OTHER,696,34.6,0.386,0.00,0.00
3084,Trenton Peaking,40.0786,-93.635,14,74,OIL,698,40.8,0.375,0.00,0.00
1384,Barnett Shoals,33.8406,-83.3092,3,409,HYDRO,701,105,0.419,0.00,0.00
126,Bartletts Ferry,32.6631,-85.0911,173,427335,HYDRO,702,49.1,0.449,0.00,0.00
1388,Bowen,34.1256,-84.9192,3540,23180981,COAL,703,41.9,0.247,0.00,0.00
1391,Burton,34.7939,-83.5406,6,20360,HYDRO,704,88,1.016,8140.23,653.39
1405,Flint River,31.6028,-84.1376,5,23939,HYDRO,706,92.7,0.742,0.00,0.00
143,Goat Rock,32.6088,-85.0814,39,136398,HYDRO,707,45.5,0.332,56394.49,825.76
1410,Hammond,34.2533,-85.3456,953,2958913,COAL,708,51.2,0.595,14078.49,60.00
1411,Harllee Branch,33.1942,-83.2994,1746,5707361,COAL,709,47.4,0.675,16351.95,60.00
1423,Jack McDonough,33.8244,-84.475,682,2017925,COAL,710,23.8,0.744,17594.10,60.00
1429,Lloyd Shoals,33.3206,-83.8419,14,70319,HYDRO,712,102.2,0.805,1548232.33,828.23
981,Toadtown,39.8153,-121.5827,2,5328,HYDRO,714,29,0.584,0.00,0.00
1432,McManus,31.2125,-81.5458,644,8109,OIL,715,46.5,0.704,6195.04,71.73
1436,Morgan Falls,33.9677,-84.3818,17,38500,HYDRO,717,112,0.583,257913.48,4207.78
1438,Nacoochee,34.7528,-83.5014,5,11194,HYDRO,718,89,0.444,0.00,0.00
1440,North Highlands,32.4992,-84.9967,30,121298,HYDRO,719,52,0.101,0.00,0.00
1442,Oliver Dam,32.5163,-84.9969,60,193505,HYDRO,720,56,0.278,0.00,0.00
1457,Sinclair Dam,33.1403,-83.2028,45,124374,HYDRO,722,62,0.213,0.00,0.00
1468,Tallulah Falls,34.731,-83.3757,72,152578,HYDRO,723,100.7,0.019,4715.09,1236.26
1471,Terrora,34.7507,-83.4057,16,43181,HYDRO,724,90,0.449,0.00,0.00
1474,Tugalo,34.7133,-83.3519,45,107549,HYDRO,725,91.5,0.652,482062.49,682.59
1435,Mitchell,31.4444,-84.1322,289,103720,COAL,727,48,0.128,0.00,0.00
1487,Yates,33.4622,-84.8986,1487,5628804,COAL,728,50.2,0.331,0.00,0.00
1489,Yonah,34.6814,-83.3419,23,51050,HYDRO,729,90,0.566,13540.67,803.08
1387,Boulevard,32.0411,-81.145,47,121,GAS,732,45,0.651,31605.65,894.32
1427,Kraft,32.1486,-81.1458,352,937463,COAL,733,48.9,0.713,15915.05,749.03
1463,Stevens Creek,33.5628,-82.0514,18,71282,HYDRO,736,96.6,0.746,114731.82,975.07
530,Etiwanda,34.0891,-117.528,24,30142,HYDRO,745,21,0.494,0.00,0.00
715,Moccasin Low Head Hydro Project,37.8094,-120.2994,3,8708,HYDRO,751,28,0.181,0.00,0.00
1428,Lake Blackshear Project,31.8475,-83.9419,17,41623,HYDRO,752,85,0.353,0.00,0.00
1395,Crisp Plant,31.8477,-83.9421,18,834,GAS,753,58,0.625,9293.72,59.57
1413,Hartwell Lake,34.3564,-82.8219,420,481190,HYDRO,754,49,0.484,1691281.46,846.54
1386,Blue Ridge,34.8825,-84.2803,24,34545,HYDRO,757,80,0.368,0.00,0.00
1441,Nottely,34.9594,-84.0903,16,28904,HYDRO,758,56.9,0.906,0.00,0.00
1390,Buford,34.1625,-84.0756,131,198014,HYDRO,759,11.4,0.389,0.00,0.00
1379,Allatoona,34.1637,-84.7282,87,121614,HYDRO,760,65,0.012,0.00,0.00
1478,Walter F George,31.6256,-85.0639,130,358836,HYDRO,761,52,0.244,0.00,0.00
4167,Ponca,36.7205,-97.0868,48,86,GAS,762,38,0.162,0.00,0.00
1502,Honolulu,21.3068,-157.8819,104,114698,OIL,764,59.4,0.199,0.00,0.00
1504,Kahe,21.3018,-158.09,610,3161814,OIL,765,43.1,0.195,0.00,0.00
1526,Waiau,21.3919,-157.9639,475,1137655,OIL,766,52.2,0.182,0.00,0.00
1529,Waimea,19.6306,-155.9817,8,2765,OIL,768,43.7,0.131,0.00,0.00
1511,Kanoelehua,19.6689,-155.3056,21,1205,OIL,769,49.3,0.431,0.00,0.00
1522,Puueo,19.6689,-155.3056,3,12089,HYDRO,771,29.6,0.147,0.00,0.00
1525,W H Hill,19.6689,-155.3056,37,204642,OIL,772,44.4,0.574,0.00,0.00
1527,Waiau,19.6689,-155.3056,1,4630,HYDRO,774,91.9,0.57,12331.63,823.07
925,Sly Creek,39.5803,-121.1194,12,37010,HYDRO,776,32,0.353,0.00,0.00
3400,Kingsley,41.2114,-101.6681,50,79701,HYDRO,785,31,0.394,214824.92,807.87
5165,East Barnet,44.3264,-72.0364,2,9385,HYDRO,788,31,0.331,0.00,0.00
74,Orca,60.555,-145.7531,11,8269,OIL,789,19.3,0.428,67376.25,721.53
1754,Gem State,43.4624,-112.0692,23,108210,HYDRO,790,27,0.004,1689.20,2243.29
4691,Canyon,29.8663,-98.1976,6,21272,HYDRO,791,26,0.393,0.00,0.00
1518,Palaau Power,21.106,-157.0647,15,34546,OIL,792,25.3,0.55,0.00,0.00
4803,Lewisville,33.066,-96.9223,3,7448,HYDRO,794,23,0.567,0.00,0.00
2474,Charles E Monty,44.0992,-70.2214,28,140209,HYDRO,805,25,0.571,0.00,0.00
3844,Jarvis (Hinckley),43.3046,-75.1428,9,28741,HYDRO,808,24,0.398,0.00,0.00
1717,American Falls,42.7778,-112.8764,92,318627,HYDRO,809,37,0.204,0.00,0.00
1728,Bliss,42.9131,-115.0715,75,336360,HYDRO,810,65.3,0.648,0.00,0.00
1730,Brownlee,44.8367,-116.8975,585,2245004,HYDRO,811,48.4,0.358,4166.05,631.80
1732,C J Strike,42.9448,-115.9778,83,423822,HYDRO,812,63,0.466,0.00,0.00
1737,Cascade,44.5247,-116.049,12,35781,HYDRO,813,31.5,0.443,0.00,0.00
1741,Clear Lake,42.6726,-114.7816,3,16021,HYDRO,814,78,0.297,0.00,0.00
1768,Lower Malad,42.8652,-114.906,14,106970,HYDRO,815,67,0.01,57072.57,1273.97
1771,Lower Salmon,42.842,-114.9049,60,225212,HYDRO,816,66,0.145,1582977.93,892.74
1795,Salmon Diesel,45.1465,-113.9469,5,74,OIL,817,48,0.006,11767.43,2190.10
1796,Shoshone Falls,42.5952,-114.4009,13,91679,HYDRO,818,95,0.011,53398.08,1504.66
1801,Swan Falls,43.2435,-116.3788,25,124623,HYDRO,819,21,0.321,58532.74,857.60
1803,Thousand Springs,42.764,-114.897,9,51590,HYDRO,820,96.8,0.17,0.00,0.00
1805,Twin Falls,42.5892,-114.3553,53,115370,HYDRO,821,29.6,0.378,0.00,0.00
1808,Upper Salmon A,42.7677,-114.9249,18,123562,HYDRO,822,78,0.786,182187.78,2580.75
1806,Upper Malad,42.8642,-114.8856,8,61403,HYDRO,823,67,0.234,0.00,0.00
1720,Ashton,44.0786,-111.4958,7,22728,HYDRO,825,93.3,0.26,0.00,0.00
1756,Grace,42.5873,-111.7281,33,63490,HYDRO,827,92,0.244,0.00,0.00
1783,Oneida,42.2678,-111.7478,30,28335,HYDRO,829,98,0.008,1157.69,2182.26
1799,Soda,42.6445,-111.6964,14,13592,HYDRO,831,91,0.058,5657.52,444.46
1733,Cabinet Gorge,48.0858,-116.0573,265,941484,HYDRO,833,62.5,0.258,368199.61,1273.28
1787,Post Falls,47.7087,-116.9536,15,90272,HYDRO,835,90.7,0.455,0.00,0.00
897,Scott Flat,39.2723,-120.9305,1,4344,HYDRO,839,30,0.076,335.70,81.15
1746,Dworshak,46.5143,-116.2977,400,1289227,HYDRO,840,40.6,0.807,322446.88,666.02
1740,City Power Plant,43.4208,-112.102,8,41025,HYDRO,841,33,0.028,130073.14,1540.01
1770,Lower No 2,43.4686,-112.0626,3,0,HYDRO,843,75,0.611,0.00,0.00
1807,Upper Power Plant,43.5528,-112.0509,8,46022,HYDRO,844,33,0.193,0.00,0.00
430,Combie South,39.0098,-121.0584,2,7091,HYDRO,846,31,0.515,0.00,0.00
1784,Palisades,43.3353,-111.204,176,606219,HYDRO,850,57.8,0.819,104885.07,627.13
1714,Albeni Falls,48.1806,-116.998,42,203978,HYDRO,851,60,0.688,1537325.21,819.23
1857,E D Edwards,40.5958,-89.6631,780,4922838,COAL,856,46.5,0.004,1717.34,1596.04
1842,Coffeen,39.0586,-89.4031,1005,4855369,COAL,861,45.7,0.036,253834.85,1603.75
1883,Grand Tower,37.6578,-89.5119,647,195481,GAS,862,28.2,0.421,1627.79,275.99
1893,Hutsonville,39.1333,-87.6597,153,558031,COAL,863,61.2,0.178,0.00,0.00
1926,Meredosia,39.8194,-90.5647,564,786782,COAL,864,51.8,0.587,162093.20,759.05
1846,Crawford,41.8278,-87.7236,597,2427899,COAL,867,55.2,0.002,934.79,2765.66
1855,Dresden Generating Station,41.39,-88.27,2019,14593123,NUCLEAR,869,44.5,0.144,0.00,0.00
1903,Joliet 9,41.4931,-88.1153,360,1261737,COAL,874,56,0.038,164264.47,1488.89
1908,Kincaid Generation LLC,39.5906,-89.4964,1319,6148706,COAL,876,47.5,0.208,0.00,0.00
1945,Powerton,40.5408,-89.6786,1786,9013199,COAL,879,41.5,0.04,0.00,0.00
1949,Quad Cities Generating Station,41.7263,-90.3087,2019,14796251,NUCLEAR,880,43,0.518,86942.25,777.94
1985,Waukegan,42.3833,-87.8133,794,3852870,COAL,883,53.8,0.93,139657.24,695.71
1988,Will County,41.6334,-88.0626,1269,5786390,COAL,884,55.8,0.591,5472.00,112.47
1867,Fisk Street,41.8508,-87.6533,663,1549600,COAL,886,47,0.603,0.00,0.00
1904,Joppa Steam,37.2103,-88.8606,1100,7854429,COAL,887,61,0.033,7745.96,1145.34
1821,Baldwin Energy Complex,38.205,-89.855,1894,12712781,COAL,889,42.3,0.326,0.00,0.00
1887,Havana,40.2797,-90.0775,718,2999070,COAL,891,46.5,0.318,0.00,0.00
1888,Hennepin Power Station,41.3017,-89.3136,306,2252919,COAL,892,57.5,0.485,0.00,0.00
1983,Vermilion,40.1781,-87.7481,197,687457,COAL,897,58.5,0.611,0.00,0.00
1991,Wood River,38.8639,-90.1325,650,3649048,COAL,898,56.1,0.476,0.00,0.00
1928,Moline,41.7264,-90.306,76,6743,HYDRO,899,46.3,0.5,0.00,0.00
369,Bottle Rock Power,38.8348,-122.7677,55,67555,GEOTHERMAL,902,30,0.771,353473.83,922.37
1958,Rockton,42.4511,-89.0756,1,7529,HYDRO,903,86,0.009,0.00,0.00
310,Alamo,34.8158,-118.6867,20,78171,HYDRO,905,29,0.297,0.00,0.00
1982,Venice,38.6642,-90.1764,624,164539,GAS,913,12.6,0.533,0.00,0.00
5280,Quincy Chute,47.16,-119.0625,9,32013,HYDRO,917,30,0.431,0.00,0.00
4990,Hydro Plant No 3,39.3691,-111.5696,3,1043,HYDRO,925,31,0.014,8326.87,1300.87
1828,Breese,38.6075,-89.4231,14,283,OIL,934,28.9,0.284,0.00,0.00
1832,Bushnell,40.5483,-90.5408,11,131,OIL,935,35.6,0.575,11127.06,735.92
1837,Carlyle,38.6106,-89.3583,13,474,OIL,936,27.7,0.061,0.00,0.00
1838,Carmi,38.0967,-88.1631,16,128,OIL,937,53.6,0.729,0.00,0.00
1865,Fairfield,38.3783,-88.3594,8,66,OIL,940,43.7,0.189,0.00,0.00
1866,Farmer City,40.2461,-88.6388,7,44,OIL,941,46.9,0.291,0.00,0.00
1873,Freeburg,38.4278,-89.4317,16,82,OIL,943,25.8,0.752,0.00,0.00
1876,Geneseo,41.3635,-90.164,32,5873,WIND,944,33,0.008,2039.78,1275.26
1890,Highland,38.7333,-89.6875,18,168,OIL,946,38.8,0.571,1334095.66,860.92
1923,McLeansboro,38.0925,-88.5453,9,66,OIL,948,29.2,0.091,5220.10,939.88
1921,Marshall,39.3921,-87.6851,17,240,OIL,949,11.9,0.333,0.00,0.00
1922,Mascoutah,38.4844,-89.7992,7,43,OIL,950,51.5,0.498,6894.28,686.92
1941,Peru,41.3237,-89.1123,37,30442,HYDRO,955,28.4,0.477,2506.35,60.00
1257,C H Corn Hydroelectric Facility,30.3881,-84.665,12,19770,HYDRO,956,29.7,0.445,3272.16,60.00
1947,Princeton,41.3767,-89.3817,38,392,GAS,957,45.1,0.471,20134.78,88.80
1953,Rantoul,40.3135,-88.1235,30,295,OIL,958,34.9,0.405,17318.71,88.80
1954,Red Bud,38.2064,-89.9931,15,318,OIL,959,34.4,0.418,206717.61,88.80
1934,North Ninth Street,41.9093,-89.0498,18,2088,GAS,960,47.5,0,156.50,2219.85
1965,South Main Street,41.9092,-89.0504,5,158,GAS,961,48,0.026,18479.46,1200.16
1850,Dallman,39.7539,-89.6011,668,2551998,COAL,963,26.2,0.141,76912.96,957.52
1955,Reynolds,39.7615,-89.6644,18,51,OIL,965,45,0.05,52620.96,1343.69
1970,Sullivan,39.6016,-88.6282,19,494,OIL,969,44.8,0.43,84948.87,877.38
1984,Waterloo,38.3348,-90.1589,18,196,OIL,971,36,0.018,4671.71,1275.03
1990,Winnetka,42.115,-87.7306,33,3143,GAS,972,56.3,0.398,0.00,0.00
